Site,plot,date,count,species,species_good,foodtype_broad,foodtype_specific,hostplants_genera,hostplants_family,wing_low,wing_high,exotic,specialization_distance,specialization_notes,gbif_totalCount,sampleSize,area_km2,minFlight,maxFlight,lengthFlight,gbif_notes,date_format,year,month,specialist,specialist_family
Tallamy Homestead,23,7/27/2017,2,"Coelostathma discopunctana Clemens, 1860",Coelostathma discopunctana,plants,herbaceous,5,4,15,15,0,239.4543598,,950,950,558.8702286,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,23,7/27/2017,1,"Epimecis hortaria (Fabricius, 1794) ",Epimecis hortaria,plants,woody,10,5,43,57,0,206.8276448,,4568,4568,3466.42596,3,11,9,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,23,7/27/2017,1,"Lochmaeus manteo Doubleday, 1841 ",Lochmaeus manteo,plants,woody,14,9,37,50,0,220.1823471,,718,718,724.8013548,6,10,5,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,23,7/27/2017,2,"Lomographa vestaliata (Guenée, 1857) ",Lomographa vestaliata,plants,woody,12,8,15,26,0,210.0139965,0,2049,2049,829.5343852,4,9,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,23,7/27/2017,2,"Nadata gibbosa (J.E.Smith, 1797) ",Nadata gibbosa,plants,woody,14,7,38,59,0,213.1849728,,6069,6069,3064.012419,3,10,8,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,23,7/27/2017,1,"Heterocampa obliqua Packard, 1864 ",Heterocampa obliqua,plants,woody,1,1,37,53,0,0,,826,826,554.9071876,5,8,4,NA,7/27/2017,2017,7,specialist,specialist
Tallamy Homestead,23,7/27/2017,2,"Tetracis crocallata Guenée, 1857 ",Tetracis crocallata,plants,woody,9,8,25,45,0,237.7654042,0,1822,1822,2393.832234,4,8,5,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,23,7/27/2017,1,"Datana ministra (Drury, 1773) ",Datana ministra,plants,woody,35,15,40,53,0,246.3958366,,1006,1006,1001.535666,5,8,4,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Olethreutes tilianum (Heinrich, 1923)",Olethreutes tilianum,plants,woody,1,1,18,20,0,0,,68,68,278.2732612,7,7,1,NA,7/27/2017,2017,7,specialist,specialist
Tallamy Homestead,24,7/27/2017,2,"Phalaenostola larentioides Grote, 1873",Phalaenostola larentioides,plants,herbaceous,2,2,17,24,0,271.5166104,,1495,1495,1147.473426,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,2,"Schizura leptinoides (Grote, 1864) ",Schizura leptinoides,plants,plants,16,7,34,45,0,208.5794145,,629,629,970.2318369,5,8,4,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,2,"Marimatha nigrofimbria (Guenée, 1852)",Marimatha nigrofimbria,plants,herbaceous,4,2,18,22,0,168.2271712,0,4038,4038,1370.588086,5,9,5,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,6,"Melanolophia canadaria (Guenée, 1857) ",Melanolophia canadaria,plants,plants,40,26,36,39,0,328.7446519,0,1738,1738,2045.539044,3,11,9,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,2,"Acrolophus popeanella (Clemens, 1859)",Acrolophus popeanella,plants,herbaceous,2,2,25.5,38,0,271.51641,,3344,3344,2245.914321,6,10,5,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Cycnia tenera Hubner, 1818",Cycnia tenera,plants,herbaceous,2,2,30,40,0,43.788885,,3094,3094,904.1423766,4,10,7,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Renia discoloralis Guenée, 1854",Renia discoloralis,other,detritivore,NA,NA,35,45,0,NA,detritivore,832,832,901.7049352,5,10,6,NA,7/27/2017,2017,7,NA,NA
Tallamy Homestead,24,7/27/2017,2,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,7/27/2017,2017,7,NA,NA
Tallamy Homestead,24,7/27/2017,1,"Fissicrambus mutabilis (Clemens, 1860)",Fissicrambus mutabilis,plants,herbaceous,9,1,23,24,0,40.96312181,,685,685,1310.278491,5,9,5,NA,7/27/2017,2017,7,generalist,specialist
Tallamy Homestead,24,7/27/2017,1,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,plants,plants,21,17,12,25,0,274.7741383,,1915,1915,1179.554892,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Misogada unicolor (Packard, 1864) ",Misogada unicolor,plants,woody,2,2,40,50,0,260.650291,,444,444,328.0057648,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,4,"Datana drexelii Hy.Edwards, 1884",Datana drexelii,plants,plants,9,10,40,56,0,228.8043952,,223,223,419.9359093,6,7,2,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,3,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,plants,plants,8,5,28,30,0,447.0272241,0,462,462,437.7284884,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Microcrambus elegans (Clemens, 1860)",Microcrambus elegans,other,generalist,1,1,12,15,0,NA,also detritophagous,5694,5694,2687.294046,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Palthis asopialis (Guenée, 1854)",Palthis asopialis,plants,plants,8,5,19,23,0,240.9697513,0,4405,4405,1922.563651,5,11,7,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Phobetron pithecium (Smith, 1797) ",Phobetron pithecium,plants,woody,18,11,20,28,0,223.0579561,,672,672,1903.737582,5,8,4,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Digrammia gnophosaria (Guenée, [1858])",Digrammia gnophosaria,plants,woody,1,1,18,24,0,0,0,1111,1111,619.6750853,3,9,7,NA,7/27/2017,2017,7,specialist,specialist
Tallamy Homestead,24,7/27/2017,1,"Pero ancetaria (Hübner, 1806)",Pero ancetaria,plants,woody,6,5,30,36,0,222.3828223,0,861,861,752.1338344,4,8,5,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,2,"Protodeltote muscosula (Guenée, 1852)",Protodeltote muscosula,plants,herbaceous,1,2,18,25,0,NA,also Poaceae,3054,3054,533.6527338,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,2,Ledaea perditalis (Walker [1859]),Ledaea perditalis,plants,plants,2,2,23,26,0,271.517054,,740,740,1017.622541,5,8,4,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Catastega aceriella Clemens, 1861",Catastega aceriella,plants,woody,4,3,16,17,0,206.0886082,,368,368,324.3137262,5,6,2,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,plants,woody,1,1,12,16,0,0,,477,477,799.8487414,4,8,5,NA,7/27/2017,2017,7,specialist,specialist
Tallamy Homestead,24,7/27/2017,1,"Epiblema glenni Wright, 2002",Epiblema glenni,unknown,unknown,NA,NA,10,17.2,0,NA,unknown host plant,107,107,151.5618631,7,8,2,NA,7/27/2017,2017,7,NA,NA
Tallamy Homestead,24,7/27/2017,2,"Apantesis nais (Drury, 1773)",Apantesis nais,plants,plants,15,10,30,40,0,215.3689338,,635,635,778.5276406,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Choristoneura rosaceana (Harris, 1841)",Choristoneura rosaceana,plants,plants,67,36,17,33,0,293.1490913,,4901,4901,2724.081447,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Azenia obtusa (Herrich-Schäffer, 1854)",Azenia obtusa,unknown,unknown,NA,NA,18,25,0,NA,unknown host plant,744,744,441.0614071,5,8,4,NA,7/27/2017,2017,7,NA,NA
Tallamy Homestead,24,7/27/2017,5,"Hypagyrtis unipunctata (Haworth, 1809) ",Hypagyrtis unipunctata,plants,woody,27,15,20,47,0,312.0481175,,2543,2543,1811.292687,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,2,"Pseudeustrotia carneola (Guenée, 1852) ",Pseudeustrotia carneola,plants,plants,6,4,20,24,0,217.0071168,0,3781,3781,828.2417292,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,4,"Metarranthis homuraria (Grote & Robinson, 1868)",Metarranthis homuraria,unknown,unknown,NA,NA,26,32,0,NA,unknown host plant,143,143,157.476734,4,8,5,NA,7/27/2017,2017,7,NA,NA
Tallamy Homestead,24,7/27/2017,1,"Herpetogramma aeglealis (Walker, 1859)",Herpetogramma aeglealis,plants,plants,7,7,25,27,0,220.1384862,,746,746,304.0870264,5,9,5,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Sparganothis sulfureana (Clemens, 1860)",Sparganothis sulfureana,plants,plants,51,28,10,20,0,306.5594968,,2224,2224,1106.767788,5,10,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Aterpia approximana (Heinrich, 1919)",Aterpia approximana,plants,herbaceous,2,2,12,13,0,247.469299,,29,29,232.4646123,NA,NA,NA,no adult observations in the mid-atlantic,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Rivula propinqualis Guenée, 1854",Rivula propinqualis,plants,herbaceous,NA,1,15,18,0,NA,no host plant genera specified,2833,2833,1930.608335,5,10,6,NA,7/27/2017,2017,7,NA,NA
Tallamy Homestead,24,7/27/2017,1,"Mocis texana (Morrison, 1875)",Mocis texana,plants,herbaceous,5,1,42,50,0,44.8009788,,862,862,783.1048992,5,9,5,NA,7/27/2017,2017,7,generalist,specialist
Tallamy Homestead,24,7/27/2017,4,"Spilosoma virginica (Fabricus, 1798)",Spilosoma virginica,plants,plants,93,46,32,52,0,246.1969647,also says fungus,7036,7036,10896.41632,1,11,11,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Galgula partita Guenée, 1852",Galgula partita,plants,herbaceous,1,1,20,26,0,0,0,6987,6987,4807.157241,2,12,11,NA,7/27/2017,2017,7,specialist,specialist
Tallamy Homestead,24,7/27/2017,2,"Nadata gibbosa (J.E.Smith, 1797) ",Nadata gibbosa,plants,woody,14,7,38,59,0,213.1849728,,6069,6069,3064.012419,3,10,8,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Orgyia leucostigma (J.E.Smith, 1797)",Orgyia leucostigma,plants,plants,120,62,25,35,0,296.8591418,,7157,7157,1375.523477,6,11,6,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Paralobesia liriodendrana (Kearfott, 1904)",Paralobesia liriodendrana,plants,woody,3,2,11.5,12.5,0,224.7310267,,55,55,120.2199134,5,8,4,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Blastobasis glandulella (Riley, 1871) ",Blastobasis glandulella,plants,woody,3,2,15,25,0,138.71214,,854,854,3100.612451,5,7,3,NA,7/27/2017,2017,7,generalist,generalist
Tallamy Homestead,24,7/27/2017,1,"Aglossa cuprina Zeller, 1872",Aglossa cuprina,other,detritivore,NA,NA,18,27,0,NA,detritivore,818,818,2101.07222,5,9,5,NA,7/27/2017,2017,7,NA,NA
Tallamy Homestead,24,7/27/2017,1,"Hypena madefactalis Guenée, 1854",Hypena madefactalis,plants,plants,3,2,25,32,0,198.705974,0,1330,1330,507.8587846,4,9,6,NA,7/27/2017,2017,7,generalist,generalist
Ramsey Rd.,1,8/6/2017,0,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2017,2017,8,NA,NA
Ramsey Rd.,2,8/6/2017,0,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2017,2017,8,NA,NA
Ramsey Rd.,3,8/6/2017,0,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2017,2017,8,NA,NA
Ramsey Rd.,4,8/6/2017,0,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2017,2017,8,NA,NA
Ramsey Rd.,1,8/31/2017,1,"Melanolophia canadaria (Guenée, 1857) ",Melanolophia canadaria,plants,plants,40,26,36,39,0,328.7446519,0,1738,1738,2045.539044,3,11,9,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,1,8/31/2017,1,"Fissicrambus mutabilis (Clemens, 1860)",Fissicrambus mutabilis,plants,herbaceous,9,1,23,24,0,40.96312181,,685,685,1310.278491,5,9,5,NA,8/31/2017,2017,8,generalist,specialist
Ramsey Rd.,1,8/31/2017,1,"Phalaenophana pyramusalis (Walker, 1859)",Phalaenophana pyramusalis,other,detritivore,NA,NA,21,25,0,NA,detritivore,2242,2242,1155.530981,4,10,7,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,1,8/31/2017,1,"Cycnia tenera Hubner, 1818",Cycnia tenera,plants,herbaceous,2,2,30,40,0,43.788885,,3094,3094,904.1423766,4,10,7,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,1,8/31/2017,4,"Renia discoloralis Guenée, 1854",Renia discoloralis,other,detritivore,NA,NA,35,45,0,NA,detritivore,832,832,901.7049352,5,10,6,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,1,8/31/2017,1,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,plants,plants,8,5,28,30,0,447.0272241,0,462,462,437.7284884,5,10,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,1,8/31/2017,1,"Rheumaptera prunivorata (Ferguson, 1955)",Rheumaptera prunivorata,plants,woody,5,3,27,35,0,220.6378782,,702,702,854.4694548,5,8,4,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,1,8/31/2017,4,"Noctua pronuba (Linnaeus, 1758)",Noctua pronuba,plants,plants,17,14,50,60,1,243.3017215,,320498,100000,6439.634797,3,11,9,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,1,8/31/2017,1,"Clemensia albata Packard, 1864",Clemensia albata,plants,plants,3,1,16,24,0,71.78212467,also algae and lichens,1919,1919,1813.729105,4,9,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,1,8/31/2017,1,"Amydria effrentella Clemens, 1859 ",Amydria effrentella,unknown,unknown,NA,NA,15,25,0,NA,unknown host plant,349,349,1073.575655,6,8,3,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,1,8/31/2017,4,"Hypagyrtis unipunctata (Haworth, 1809) ",Hypagyrtis unipunctata,plants,woody,27,15,20,47,0,312.0481175,,2543,2543,1811.292687,5,10,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,1,8/31/2017,1,"Fulgoraecia exigua (H.Edwards, 1882)",Fulgoraecia exigua,other,other,NA,NA,9,10,0,NA,insectivore,373,373,406.0014891,1,10,10,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,1,8/31/2017,1,"Papaipema inquaesita (Grote & Robinson, 1868)",Papaipema inquaesita,plants,herbaceous,1,1,29,40,0,NA,ferns,1001,1001,424.0509364,8,11,4,NA,8/31/2017,2017,8,specialist,specialist
Ramsey Rd.,1,8/31/2017,2,"Athetis tarda (Guenee, 1852)",Athetis tarda,plants,woody,1,1,23,35,0,0,,1077,1077,1772.495615,4,10,7,NA,8/31/2017,2017,8,specialist,specialist
Ramsey Rd.,1,8/31/2017,2,"Scopula limboundata (Haworth, 1809) ",Scopula limboundata,plants,plants,19,12,20,31,0,224.4501324,,6874,6874,989.2983708,5,12,8,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,1,8/31/2017,1,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,plants,plants,21,17,12,25,0,274.7741383,,1915,1915,1179.554892,5,10,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,1,8/31/2017,1,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,1,8/31/2017,1,"Hyperstrotia nana Hübner, 1827 ",Hyperstrotia nana,plants,woody,4,3,20,20,0,180.5042277,0,342,342,341.0653445,5,8,4,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,1,"Idia aemula Hubner, 1805",Idia aemula,plants,plants,7,5,20,30,0,453.5121465,also says detritophagous,7217,7217,1774.490959,4,11,8,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,1,"Costaconvexa centrostrigaria (Wollaston, 1858) ",Costaconvexa centrostrigaria,plants,herbaceous,3,2,17,23,0,182.3705387,,7078,7078,2297.882414,1,12,12,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,1,"Marimatha nigrofimbria (Guenée, 1852)",Marimatha nigrofimbria,plants,herbaceous,4,2,18,22,0,168.2271712,0,4038,4038,1370.588086,5,9,5,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,1,"Chionodes mediofuscella Clemens, 1863",Chionodes mediofuscella,plants,herbaceous,1,1,10,16,0,0,,1757,1757,1603.904188,3,9,7,NA,8/31/2017,2017,8,specialist,specialist
Ramsey Rd.,2,8/31/2017,4,"Melanolophia canadaria (Guenée, 1857) ",Melanolophia canadaria,plants,plants,40,26,36,39,0,328.7446519,0,1738,1738,2045.539044,3,11,9,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,1,"Udea rubigalis (Guenee, 1854)",Udea rubigalis,plants,plants,34,16,16,20,0,220.9312483,,6564,6564,1467.527934,1,12,12,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,3,"Renia discoloralis Guenée, 1854",Renia discoloralis,other,detritivore,NA,NA,35,45,0,NA,detritivore,832,832,901.7049352,5,10,6,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,2,8/31/2017,3,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,plants,plants,8,5,28,30,0,447.0272241,0,462,462,437.7284884,5,10,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,1,"Renia adspergillus (Bosc, 1800)",Renia adspergillus,plants,woody,1,1,23,30,0,0,,1160,1160,349.1323443,4,9,6,NA,8/31/2017,2017,8,specialist,specialist
Ramsey Rd.,2,8/31/2017,1,"Xestia dolosa Franclemont, 1980",Xestia dolosa,plants,plants,41,26,37,46,0,234.1276775,,863,863,2392.743829,5,10,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,1,"Scopula limboundata (Haworth, 1809) ",Scopula limboundata,plants,plants,19,12,20,31,0,224.4501324,,6874,6874,989.2983708,5,12,8,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,2,"Protodeltote muscosula (Guenée, 1852)",Protodeltote muscosula,plants,herbaceous,1,2,18,25,0,NA,also Poaceae,3054,3054,533.6527338,5,10,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,1,"Noctua pronuba (Linnaeus, 1758)",Noctua pronuba,plants,plants,17,14,50,60,1,243.3017215,,320498,100000,6439.634797,3,11,9,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,1,"Idia rotundalis Walker, 1865",Idia rotundalis,other,detritivore,NA,NA,20,20,0,NA,detritivore and fungi,1962,1962,663.5559789,5,10,6,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,2,8/31/2017,1,"Herpetogramma aeglealis (Walker, 1859)",Herpetogramma aeglealis,plants,plants,7,7,25,27,0,220.1384862,,746,746,304.0870264,5,9,5,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,2,"Spargaloma sexpunctata Grote, 1873",Spargaloma sexpunctata,plants,herbaceous,1,1,25,29,0,0,,643,643,807.3248263,4,9,6,NA,8/31/2017,2017,8,specialist,specialist
Ramsey Rd.,2,8/31/2017,4,"Athetis tarda (Guenee, 1852)",Athetis tarda,plants,woody,1,1,23,35,0,0,,1077,1077,1772.495615,4,10,7,NA,8/31/2017,2017,8,specialist,specialist
Ramsey Rd.,2,8/31/2017,1,"Pseudorthodes vecors (Guenée, 1852)",Pseudorthodes vecors,plants,herbaceous,6,4,22,35,0,149.9067219,0,353,353,293.6298566,5,9,5,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,2,8/31/2017,1,"Idia scobialis (Grote, 1880)",Idia scobialis,unknown,unknown,NA,NA,18,24,0,NA,unknown host plant,206,206,226.0797912,6,9,4,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,2,8/31/2017,1,"Tetanolita mynesalis (Walker, 1859)",Tetanolita mynesalis,unknown,unknown,NA,NA,20,25,0,NA,unknown host plant,2344,2344,1820.679638,4,11,8,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,2,8/31/2017,1,"Endothenia hebesana (Walker, 1863)",Endothenia hebesana,plants,plants,27,13,9,16,0,184.5932058,,1150,1150,6576.34149,4,10,7,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,1,"Melanolophia canadaria (Guenée, 1857) ",Melanolophia canadaria,plants,plants,40,26,36,39,0,328.7446519,0,1738,1738,2045.539044,3,11,9,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,1,"Mocis latipes (Guenée, 1852) ",Mocis latipes,plants,herbaceous,21,6,33,43,0,154.0458536,0,2630,2630,8843.833282,9,10,2,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,1,"Phalaenophana pyramusalis (Walker, 1859)",Phalaenophana pyramusalis,other,detritivore,NA,NA,21,25,0,NA,detritivore,2242,2242,1155.530981,4,10,7,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,3,8/31/2017,1,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,plants,woody,9,6,16,25,0,212.9960739,,944,944,939.6460685,4,9,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,2,"Microcrambus elegans (Clemens, 1860)",Microcrambus elegans,other,generalist,1,1,12,15,0,NA,also detritophagous,5694,5694,2687.294046,5,10,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,2,"Tetanolita floridana J.B.Smith, 1895",Tetanolita floridana,plants,woody,1,1,20,24,0,0,also detritophagous,669,669,623.6017039,5,11,7,NA,8/31/2017,2017,8,specialist,specialist
Ramsey Rd.,3,8/31/2017,2,"Desmia funeralis (Hübner, 1796)",Desmia funeralis,plants,woody,4,3,NA,NA,0,217.8536032,0,2715,2715,4996.014019,2,9,8,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,3,"Xestia dolosa Franclemont, 1980",Xestia dolosa,plants,plants,41,26,37,46,0,234.1276775,,863,863,2392.743829,5,10,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,1,"Noctua pronuba (Linnaeus, 1758)",Noctua pronuba,plants,plants,17,14,50,60,1,243.3017215,,320498,100000,6439.634797,3,11,9,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,2,"Hypagyrtis unipunctata (Haworth, 1809) ",Hypagyrtis unipunctata,plants,woody,27,15,20,47,0,312.0481175,,2543,2543,1811.292687,5,10,6,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,1,"Idia rotundalis Walker, 1865",Idia rotundalis,other,detritivore,NA,NA,20,20,0,NA,detritivore and fungi,1962,1962,663.5559789,5,10,6,NA,8/31/2017,2017,8,NA,NA
Ramsey Rd.,3,8/31/2017,1,"Ectropis crepuscularia (Denis & Schiffermüller, 1775) ",Ectropis crepuscularia,plants,plants,38,22,26,37,0,358.6347987,0,75712,75712,9784.829166,2,11,10,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,1,"Scopula limboundata (Haworth, 1809) ",Scopula limboundata,plants,plants,19,12,20,31,0,224.4501324,,6874,6874,989.2983708,5,12,8,NA,8/31/2017,2017,8,generalist,generalist
Ramsey Rd.,3,8/31/2017,1,"Athetis tarda (Guenee, 1852)",Athetis tarda,plants,woody,1,1,23,35,0,0,,1077,1077,1772.495615,4,10,7,NA,8/31/2017,2017,8,specialist,specialist
Ramsey Rd.,3,8/31/2017,2,"Renia adspergillus (Bosc, 1800)",Renia adspergillus,plants,woody,1,1,23,30,0,0,,1160,1160,349.1323443,4,9,6,NA,8/31/2017,2017,8,specialist,specialist
